crawl	url	warc_filename	warc_record_offset	warc_record_length	content_digest
CC-MAIN-2026-25	https://www.ceao.org/aws/CEAO/asset_manager/get_file/94066	crawl-data/CC-MAIN-2026-25/segments/1780687573283.57/warc/CC-MAIN-20260615040637-20260615070637-00150.warc.gz	525691168	5113530	2HBH2IMAGSFG6DQZRSJD4Q5DNKBESY46
CC-MAIN-2026-25	https://www.ingredientiprodottideltabacco.it/OLD/JServices/Export.ashx	crawl-data/CC-MAIN-2026-25/segments/1780687572430.69/warc/CC-MAIN-20260609014839-20260609044839-00226.warc.gz	625861838	4298005	2HXGN4VVM4KACSUDRJH6SXBZVGHEMKKD
CC-MAIN-2026-21	https://sacda.ca/index.php/Browse/objects/view/pdf/download/1/export_format/basic_excel/key/7e208719664bd8457b0a7e7a2211684b	crawl-data/CC-MAIN-2026-21/segments/1778213378330.16/warc/CC-MAIN-20260516102752-20260516132752-00118.warc.gz	464340901	5242809	2IHNT7LTLK44OMF46RWQ7OPBB3E4VZVQ
CC-MAIN-2026-12	https://www.mo.camcom.it/amministrazione-trasparente/bilanci/allegati/dati-relativi-ai-bilanci-preventivi-e-consuntivi-e-relative-rappresentazioni-grafiche-anno-2021-formato-xlsx	crawl-data/CC-MAIN-2026-12/segments/1772687556954.99/warc/CC-MAIN-20260316170135-20260316200135-00374.warc.gz	698068587	2223822	2K5GNCHCGIOLFSXYSRUQQ5JW65FGMWKC
CC-MAIN-2026-12	https://www.achdidaho.org/home/showpublisheddocument/288/638241721887270000	crawl-data/CC-MAIN-2026-12/segments/1772687278137.43/warc/CC-MAIN-20260312033706-20260312063706-00625.warc.gz	426367088	473908	2MA3SL6G6KV2QSSPVTE6SCKVMN5WYARA
CC-MAIN-2026-17	https://www.ayedas.com.tr/site-dosya/dosya-on-izleme/64673-2025%20%C5%9Eubat%20Tedarik%20S%C3%BCreklili%C4%9Fi%20Kalite%20G%C3%B6stergesi-Tablo1	crawl-data/CC-MAIN-2026-17/segments/1775806207228.54/warc/CC-MAIN-20260421123315-20260421153315-00660.warc.gz	530565868	649715	2NGQOGXQJDTANPR5HQAUSSYUOX7PRODE
CC-MAIN-2026-21	https://schnews.hc.edu.tw/News/DownloadNews	crawl-data/CC-MAIN-2026-21/segments/1778213678516.83/warc/CC-MAIN-20260517140959-20260517170959-00617.warc.gz	412939200	5245404	2O4SACNBGCMHOC6HK2BGE3762FOOOVIO
CC-MAIN-2026-12	https://www.culture.gouv.fr/Media/medias-creation-rapide/outil-1-liste-editable-des-competences-et-des-activites-tableur-modifiable	crawl-data/CC-MAIN-2026-12/segments/1772687277471.38/warc/CC-MAIN-20260306225656-20260307015656-00641.warc.gz	533048646	3338179	2OT3H5MESKQ6COG2LAJWXYQ5PJIKPMX6
CC-MAIN-2026-12	https://www.datosabiertos.gob.pe/sites/default/files/Contribuyentes_IP_IPV_arb_2019_al_300619.xlsx	crawl-data/CC-MAIN-2026-12/segments/1772687277643.47/warc/CC-MAIN-20260308154818-20260308184818-00214.warc.gz	517720913	4716395	2PHYJTVWBMFKKTFTZ7JB6IJ5UOCZ4EQS
CC-MAIN-2026-25	https://www.cschms.cz/sle_ph_download.php	crawl-data/CC-MAIN-2026-25/segments/1780687572462.21/warc/CC-MAIN-20260609075603-20260609105603-00869.warc.gz	598483065	5236153	2QTBFKRSVKU6R7UAAMP5TOEIDH4XUPPE
CC-MAIN-2026-21	https://dam-api.bfs.admin.ch/hub/api/dam/assets/31205191/master	crawl-data/CC-MAIN-2026-21/segments/1778213376977.44/warc/CC-MAIN-20260520031635-20260520061635-00334.warc.gz	138402462	5148300	2R6LFFEPV5DHSBOZQMCSINDOWRB6ADI4
CC-MAIN-2026-21	https://www.apa.sk/api/files	crawl-data/CC-MAIN-2026-21/segments/1778213377098.93/warc/CC-MAIN-20260520183634-20260520213634-00078.warc.gz	506427291	5079608	2UEFU6DI5LX2GGJZASLZEYBM2GUIW54M
CC-MAIN-2026-25	https://oveko.schok.cz/files/3d823064f5109c13598ca9975be36cf5c18b35c1aa0d117b1f5ed61079063562	crawl-data/CC-MAIN-2026-25/segments/1780687572801.27/warc/CC-MAIN-20260613020618-20260613050618-00433.warc.gz	361636860	5114928	2V5U76GJNRLELEBFJ6SLZOZ64DCN45ER
CC-MAIN-2026-25	https://www.visitbritain.org/media/5800/download	crawl-data/CC-MAIN-2026-25/segments/1780687573134.46/warc/CC-MAIN-20260614153900-20260614183900-00211.warc.gz	893868961	3767831	2VU3X2IPXAUHDDJACT4TMS2FVPHIWFNW
CC-MAIN-2026-21	https://service-einfoszab.budapest.hu/api/file/d0676e3f-eb02-4e99-ba81-77035868aa74	crawl-data/CC-MAIN-2026-21/segments/1778213377589.60/warc/CC-MAIN-20260513090400-20260513120400-00575.warc.gz	439383842	5241227	2WDVDEOHVKB7ON2QOEVFG5ZBKUTJ44BB
CC-MAIN-2026-21	https://www.cde.state.co.us/assessment/2023_cmas_math_disaggregatedachievementresults	crawl-data/CC-MAIN-2026-21/segments/1778213377272.68/warc/CC-MAIN-20260510072358-20260510102358-00142.warc.gz	610139775	3480516	2Y7XXTYMS7BRFUQWPPPVMUVW6VJL37EX
CC-MAIN-2026-25	https://www.kr.or.kr/tbldata/filedown.do	crawl-data/CC-MAIN-2026-25/segments/1780687862106.87/warc/CC-MAIN-20260617091630-20260617121630-00622.warc.gz	691577084	4484579	2YF3FFYLNHCCXE5CCSRLHDSJOMTLGPLW
CC-MAIN-2026-21	https://data.gov.rs/s/resources/cenovnici-aksa-i-aksa-premium/20260506-071412/aksa-cenovnik0605.xlsx	crawl-data/CC-MAIN-2026-21/segments/1778213377534.41/warc/CC-MAIN-20260512205040-20260512235040-00339.warc.gz	132924845	5010881	2YR2NWMZ34URA3YUNEEISALE6H4J2Z5N
CC-MAIN-2026-25	https://www-ws.wra.gov.tw/Download.ashx	crawl-data/CC-MAIN-2026-25/segments/1780687572221.39/warc/CC-MAIN-20260606190247-20260606220247-00369.warc.gz	484547066	2249822	2ZK2RDOLZLJ572K5DEY5DVNBBEXMFLHN
CC-MAIN-2026-12	https://mediambient.gva.es/documents/20081096/174861482/Datos+concesiones+2023.xlsx/e0127aa0-921d-38d7-11dc-3328a5ebd9b1	crawl-data/CC-MAIN-2026-12/segments/1772687277830.28/warc/CC-MAIN-20260310084452-20260310114452-00948.warc.gz	275885140	2610371	33WRU3FURBIVBQNE6RVSER5YGXUFLTCF
CC-MAIN-2026-25	https://www.educacionpasto.gov.co/index.php/descargas-prueba/448-2025/458-cobertura-educativa-2025	crawl-data/CC-MAIN-2026-25/segments/1780687572081.59/warc/CC-MAIN-20260606005016-20260606035016-00839.warc.gz	642915556	1074578	34323L7TZSWBJFTFC5TM2AZRQXB6Y752
CC-MAIN-2026-17	https://www.mercy.com/-/media/mercy/patient-resources/hospital-pricing-transparency/344428250-1467493551_mercy-health-st-vincent-medical-center-llc_c_standardcharges.ashx	crawl-data/CC-MAIN-2026-17/segments/1775805908497.1/warc/CC-MAIN-20260410185402-20260410215402-00677.warc.gz	737136517	5204403	346HCAJIYBFGHNRUQ6TLGLK2XDXM3TJZ
CC-MAIN-2026-12	https://www.agorainox.com/wp-content/uploads/altrifile/Listino25contabSITO.xlsx	crawl-data/CC-MAIN-2026-12/segments/1772687556954.99/warc/CC-MAIN-20260316170135-20260316200135-00433.warc.gz	453898625	4504065	36KLTDRCDKG5BAYIFDBUW2VMFSFFSLRT
CC-MAIN-2026-12	https://pubdb.bfe.admin.ch/de/publication/download/9373	crawl-data/CC-MAIN-2026-12/segments/1772687550013.72/warc/CC-MAIN-20260315132852-20260315162852-00407.warc.gz	351683128	5242651	37AK7G6KP2CADLJDU3T2FJWJN7RTHIXO
CC-MAIN-2026-25	https://oveko.schok.cz/files/33ed737bcbca59092acf5f309158f632c150ee45144a89cc727adee8e6987793	crawl-data/CC-MAIN-2026-25/segments/1780687572812.14/warc/CC-MAIN-20260613082120-20260613112120-00224.warc.gz	351344854	5181546	37GB5MDDRSW2VNVASGR5KGIDRHB6N5TA
CC-MAIN-2026-25	https://www.statistiques.developpement-durable.gouv.fr/media/7970/download	crawl-data/CC-MAIN-2026-25/segments/1780687572675.25/warc/CC-MAIN-20260611215417-20260612005417-00567.warc.gz	856482342	5155187	3BGAHD6WXGY5TOPIQZJZDGN7PVSYM2T5
CC-MAIN-2026-12	https://www1.funcionpublica.gov.co/documents/28587410/35245587/ResultadosFURAG.xlsx/42ecea03-0635-181f-db47-10559f9c5a44	crawl-data/CC-MAIN-2026-12/segments/1772687278094.24/warc/CC-MAIN-20260311212513-20260312002513-00590.warc.gz	850388997	5013666	3C2Y3IKSE4XHPVJPUX3VBFGIUNI67OE4
CC-MAIN-2026-12	https://safety.networkrail.co.uk/wp-content/uploads/2022/08/Issue-80-_-Equipment-Vibration-Noise-Datasheet-_-15.08.22.xlsx	crawl-data/CC-MAIN-2026-12/segments/1772687277767.33/warc/CC-MAIN-20260309171837-20260309201837-00301.warc.gz	335783656	5137386	3C3GKFI3GUIUCCE47XTWJ5MD54RPJTN5
CC-MAIN-2026-21	https://www.cde.state.co.us/educatortalent/eppreportnewteacherstateagencydec2022	crawl-data/CC-MAIN-2026-21/segments/1778213377272.68/warc/CC-MAIN-20260510072358-20260510102358-00874.warc.gz	559354711	4075172	3CDURTRFHJGN5KT6TBBQDALLCN27FMCK
CC-MAIN-2026-12	https://content.explore-education-statistics.service.gov.uk/api/releases/75be88f7-7177-4556-8848-660694a3ecf3/files/52c26406-04c3-4ea9-e16e-08d8ee096a35	crawl-data/CC-MAIN-2026-12/segments/1772687553247.70/warc/CC-MAIN-20260316014608-20260316044608-00714.warc.gz	119404151	4877865	3CSHNNWI43SGJBHKMJCSON75AM5JNASK
CC-MAIN-2026-17	https://download.data.public.lu/resources/parc-automobile-du-luxembourg/20200302-134708/parc-automobile-202003.xlsx	crawl-data/CC-MAIN-2026-17/segments/1775805909379.39/warc/CC-MAIN-20260419072330-20260419102330-00570.warc.gz	189248606	5242852	3DCCPGDAXUA5WDXYSNITKBMIJ47KYNBJ
CC-MAIN-2026-17	https://md.gov.cz/getattachment/Statistiky/Silnicni-doprava/Centralni-registr-vozidel/Mesicni-statistiky-2018/REG2008.xlsx.aspx	crawl-data/CC-MAIN-2026-17/segments/1775806204855.70/warc/CC-MAIN-20260420145251-20260420175251-00383.warc.gz	320141687	5236187	3DS2WYY4FOD3FZ6T3DB5DSRYP5ERNNPL
CC-MAIN-2026-17	https://baskentedas.com.tr/site-dosya/dosya-on-izleme/73053-2025%20A%C4%9Fustos%20Ticari%20Kalite%20Ger%C3%A7ekle%C5%9Fmeleri%20(Tablo-7)	crawl-data/CC-MAIN-2026-17/segments/1775805909419.48/warc/CC-MAIN-20260419165041-20260419195041-00437.warc.gz	106093678	2283325	3DUCZPKHDSW3AG3WNISR5U2ES36KWAIQ
CC-MAIN-2026-17	https://revista.seg-social.es/documents/39386/1384085/Extranjeros+FEB2023.xlsx/cb384d8f-0641-3051-4846-a156c59024c0	crawl-data/CC-MAIN-2026-17/segments/1775805908886.5/warc/CC-MAIN-20260415055744-20260415085744-00309.warc.gz	394586163	28083	3EOPTLSOSUXWLQ26G2HJBUZI4OVQB6JM
CC-MAIN-2026-25	https://www.neak.gov.hu/pfile/file	crawl-data/CC-MAIN-2026-25/segments/1780687572766.4/warc/CC-MAIN-20260612164309-20260612194309-00872.warc.gz	752576688	4998553	3H55J46FKYBDCB3NU5UIFTP7S3UM2XSZ
CC-MAIN-2026-17	https://www.ayedas.com.tr/site-dosya/dosya-on-izleme/64833-2025%20Ekim%20Tedarik%20S%C3%BCreklili%C4%9Fi%20Kalite%20G%C3%B6stergesi-Tablo1	crawl-data/CC-MAIN-2026-17/segments/1775806207228.54/warc/CC-MAIN-20260421123315-20260421153315-00538.warc.gz	509185057	873134	3HEE3WRJAHYSMKTTYNWGGCMEVMD6IUTC
CC-MAIN-2026-21	https://www.merlijnvanveen.nl/en/component/phocadownload/category/1-calculators	crawl-data/CC-MAIN-2026-21/segments/1778213681532.96/warc/CC-MAIN-20260519025109-20260519055109-00831.warc.gz	728634053	4211806	3IR2ORFJAMMFYE3SABO3QJJHSP7QSRCT
CC-MAIN-2026-17	https://missiongreenfuels.dk/wp-content/uploads/2023/01/Budget_template_IFD_E-grant.xlsx	crawl-data/CC-MAIN-2026-17/segments/1775805909216.76/warc/CC-MAIN-20260417235941-20260418025941-00587.warc.gz	308828717	2129144	3KRYRISUHTNSCIQK5YC5TGWX624Y3JZT
CC-MAIN-2026-17	https://guide.diia.gov.ua/register/thematic-area/14/download/xlsx/	crawl-data/CC-MAIN-2026-17/segments/1775805909419.48/warc/CC-MAIN-20260419165041-20260419195041-00789.warc.gz	200946578	5230284	3L3NLSEAUE3I7Z6M73JPQJC6R5JLGL3S
CC-MAIN-2026-12	https://storage.googleapis.com/plos-corpus-prod/10.1371/journal.pbio.3000374/2/pbio.3000374.s012.xlsx	crawl-data/CC-MAIN-2026-12/segments/1772687559193.80/warc/CC-MAIN-20260317081958-20260317111958-00982.warc.gz	385717237	5055209	3L4VMI4AT7ZO5GMYXDGSKNKPA6WD6QGZ
CC-MAIN-2026-25	https://agrea.regione.emilia-romagna.it/intervento/aiuti/pagamenti-diretti/altra-documentazione/matrice-18-07-2025-versione-4-4.xlsx/@@download/file	crawl-data/CC-MAIN-2026-25/segments/1780687573281.47/warc/CC-MAIN-20260615005945-20260615035945-00120.warc.gz	32756038	2319660	3LJOOCXQMHGWVPLBUXQW5IWUGUKNQKAY
CC-MAIN-2026-21	https://www.cas-seguridad.org.ar/wp-content/uploads/2023/01/Proteccion-contra-caidas-de-altura_certificados-IRAM-Diciembre-2022.xlsx	crawl-data/CC-MAIN-2026-21/segments/1778213376970.26/warc/CC-MAIN-20260519211040-20260520001040-00070.warc.gz	570143453	3173950	3LN73GWQBYP6ZDUWLVLPDD55AV4MYWXQ
CC-MAIN-2026-21	https://www.mo.camcom.it/amministrazione-trasparente/bilanci/allegati/dati-relativi-ai-bilanci-preventivi-e-consuntivi-e-relative-rappresentazioni-grafiche-anno-2023-formato-xlsx	crawl-data/CC-MAIN-2026-21/segments/1778213377098.93/warc/CC-MAIN-20260520183634-20260520213634-00772.warc.gz	748790195	2289103	3LQPXM7R4B2P5S7QK2UBHW6S3BQSUMFF
CC-MAIN-2026-21	https://www.fanniemae.com/media/46941/display	crawl-data/CC-MAIN-2026-21/segments/1778213673305.63/warc/CC-MAIN-20260516194321-20260516224321-00715.warc.gz	660506072	4200051	3LRUIJOHCTWEN5LFMYFKPGP2XZNPSCNZ
CC-MAIN-2026-21	https://dpc.euintezmeny.hu/pfile/file	crawl-data/CC-MAIN-2026-21/segments/1778213378179.2/warc/CC-MAIN-20260515221032-20260516011032-00638.warc.gz	190314195	2529649	3M7HGGJ7ZUIZR423BCNMM5I2B2DH6RZI
CC-MAIN-2026-17	https://api.mziq.com/mzfilemanager/v2/d/9ceaac6b-8c40-4396-9c2d-44bd2d41ef3e/3b8e38f4-a1a9-3a29-2ebb-dea4b8e041bc	crawl-data/CC-MAIN-2026-17/segments/1775805909008.73/warc/CC-MAIN-20260416101736-20260416131736-00544.warc.gz	89256797	5208427	3MKBVYOSSMULP7NUSW4MBVPLQK5Y45ML
CC-MAIN-2026-25	https://datos.profeco.gob.mx/datos_abiertos/file.php	crawl-data/CC-MAIN-2026-25/segments/1780687572288.22/warc/CC-MAIN-20260607070942-20260607100942-00923.warc.gz	129526910	5125172	3NVLIZBMVYAQPLS52IKGEM4OCQ7NHSHZ
CC-MAIN-2026-25	https://rudziniec.katowice.lasy.gov.pl/documents/18255/23234986/Formularz_nr_4_RDLP_Katowice_2015.xlsx/7a041cb0-3bdd-4c1d-80b0-009acdb31814	crawl-data/CC-MAIN-2026-25/segments/1780687572237.40/warc/CC-MAIN-20260606220434-20260607010434-00692.warc.gz	399622008	1490973	3OZUWJWJ3JUTKXBMJHGRUMEH33IFJFBI
CC-MAIN-2026-25	https://cdn.buenosaires.gob.ar/datosabiertos/datasets/atencion-ciudadana/sistema-unico-atencion-ciudadana/sistema-unico-de-atencion-ciudadana-2020.xlsx	crawl-data/CC-MAIN-2026-25/segments/1780687864152.89/warc/CC-MAIN-20260617153138-20260617183138-00282.warc.gz	121135131	5239368	3PTR5XIO35YFSQ3IS6XWKOVTVV27CNMY
CC-MAIN-2026-12	https://avfga.gva.es/documents/162830041/162830130/OCTUBRE+2021.xlsx/223bdc9e-b765-43c5-899c-1b03633d1730	crawl-data/CC-MAIN-2026-12/segments/1772687278506.48/warc/CC-MAIN-20260313101102-20260313131102-00613.warc.gz	85249178	3963235	3PZNP2HIVL6SIWQWSYJROZLAV3KWOSRS
CC-MAIN-2026-17	https://www.campdenbri.co.uk/_access/download.php	crawl-data/CC-MAIN-2026-17/segments/1775805909777.74/warc/CC-MAIN-20260420083801-20260420113801-00126.warc.gz	592728754	5240496	3SK4XE2M33WMEGWKIHZE7DX4H76VUACB
CC-MAIN-2026-17	https://www.doubleadobeschool.org/uploads/8/1/5/0/8150207/2023_afr.xlsm	crawl-data/CC-MAIN-2026-17/segments/1775806210750.80/warc/CC-MAIN-20260422103113-20260422133113-00564.warc.gz	591567908	2716912	3SLK537MTVL7Z77O5VYBLKZTCSGA3GSU
CC-MAIN-2026-12	https://www.mass.gov/doc/second-evicc-assessment-gis-layers/download	crawl-data/CC-MAIN-2026-12/segments/1772687549199.61/warc/CC-MAIN-20260315102610-20260315132610-00617.warc.gz	629088767	5104525	3VQMFRVYKBLNPWLBGSUTREAXBFY6NDIJ
CC-MAIN-2026-12	https://www.rds.oeb.ca/CMWebDrawer/Record/827911/File/document	crawl-data/CC-MAIN-2026-12/segments/1772687277315.92/warc/CC-MAIN-20260305162732-20260305192732-00386.warc.gz	723950304	5007142	3VTGEZMRHY46OVQW225J7IZNVLUYBK53
CC-MAIN-2026-17	https://api.repository.cam.ac.uk/server/api/core/bitstreams/dbfc89d6-cb95-4b6f-8863-3b4ac6df1c89/content	crawl-data/CC-MAIN-2026-17/segments/1775805908452.27/warc/CC-MAIN-20260410142617-20260410172617-00816.warc.gz	68969755	4606282	3VV5JZXIJYNU632HX3NFGBMZLPIWLSYG
CC-MAIN-2026-17	https://efiling.energy.ca.gov/GetDocument.aspx	crawl-data/CC-MAIN-2026-17/segments/1775806209857.79/warc/CC-MAIN-20260422041508-20260422071508-00525.warc.gz	146738809	5092964	3WXGDCQJYWBINNXDCFDHXYILAHM5VIVZ
CC-MAIN-2026-17	https://www.mercy.com/-/media/mercy/patient-resources/hospital-pricing-transparency/344428250-1467493551_mercy-health-st-vincent-medical-center-llc_a_standardcharges.ashx	crawl-data/CC-MAIN-2026-17/segments/1775805908497.1/warc/CC-MAIN-20260410185402-20260410215402-00959.warc.gz	749773481	5201442	3X5RUZ44B6PHNQT53HVKR6LHPBJ3PYSB
CC-MAIN-2026-12	https://fr.chinasunshine.com/download/rH78bplErEvkJXNxFH7WgmHQR3elGC	crawl-data/CC-MAIN-2026-12/segments/1772687278881.67/warc/CC-MAIN-20260314013424-20260314043424-00586.warc.gz	169627300	4774196	3Z6SAW5HQU47VLDHSPK4S45GWAADSIIM
CC-MAIN-2026-21	https://www.fagersannaif.com/Document/Download/2377709/11517039	crawl-data/CC-MAIN-2026-21/segments/1778213377557.42/warc/CC-MAIN-20260512235458-20260513025458-00716.warc.gz	636050616	1121266	3ZOIUPYICJQFLELT7QNJGBDK4QBTMALK
CC-MAIN-2026-25	https://dpa.whirlihost.com/Browse/objects/view/pdf/download/1/export_format/basic_excel/key/238615f41f6427ec1883c6f9f43abc95	crawl-data/CC-MAIN-2026-25/segments/1780687863316.94/warc/CC-MAIN-20260617122441-20260617152441-00448.warc.gz	169213798	5239419	44MAQ5LEVWPWS2RTU4LG4TQMHBW6FN2D
CC-MAIN-2026-17	https://www.rossetisk.ru/dispencer.php	crawl-data/CC-MAIN-2026-17/segments/1775805909379.39/warc/CC-MAIN-20260419072330-20260419102330-00172.warc.gz	850075228	967483	44RGKPWY3PPHLHH3FJJU5C6PB26F5NWU
CC-MAIN-2026-25	https://www.visitbritain.org/media/5375/download	crawl-data/CC-MAIN-2026-25/segments/1780687573134.46/warc/CC-MAIN-20260614153900-20260614183900-00180.warc.gz	845236003	5198062	44XD5JEPGONXWRMJSCLRYXIQ57LFLFGM
CC-MAIN-2026-12	https://storage.googleapis.com/plos-corpus-prod/10.1371/journal.pone.0147152/1/pone.0147152.s001.xlsx	crawl-data/CC-MAIN-2026-12/segments/1772687277207.7/warc/CC-MAIN-20260305132033-20260305162033-00705.warc.gz	366805197	5244014	4BEX5K5LSJBU6IPPIRP2QLHQAZD33MG7
CC-MAIN-2026-21	https://www.scw.com/wp-content/uploads/2026/04/DIR-CPO-6135-Pricelist-2026.xlsx	crawl-data/CC-MAIN-2026-21/segments/1778213673305.63/warc/CC-MAIN-20260516194321-20260516224321-00811.warc.gz	842167235	4978810	4CIWMVOF2GWNGLPPL7SSC7Y3JB5LTMVY
CC-MAIN-2026-21	https://sportsmarketanalytics.com/sportsmarketanalytics/media/Data/Fan-Studies/2026/SBRnet-2025-Study-of-Sports-Fandom-College-Basketball.xlsx	crawl-data/CC-MAIN-2026-21/segments/1778213377336.64/warc/CC-MAIN-20260511014922-20260511044922-00905.warc.gz	458914717	5175334	4DFE7ODYTKUFT4KIXAUTKQB7PU424EEM
CC-MAIN-2026-17	https://ens.dk/media/7828/download	crawl-data/CC-MAIN-2026-17/segments/1775806211620.99/warc/CC-MAIN-20260422195206-20260422225206-00713.warc.gz	195253885	4824833	4DZ6GXBZP6BOOM5KUC7PI357VLBQXMPD
CC-MAIN-2026-21	https://www.cde.state.co.us/assessment/2023_cmas_ela_disaggregatedachievementresults	crawl-data/CC-MAIN-2026-21/segments/1778213377272.68/warc/CC-MAIN-20260510072358-20260510102358-00706.warc.gz	609886714	3488335	4EXXEJ4F3NYZUH6K3L5XORL2PPWZFCRL
CC-MAIN-2026-25	https://xn--d1amhddla0a.xn--p1ai/download/56c33f89ad1bd850c02e3636757ba906ad4ca15d	crawl-data/CC-MAIN-2026-25/segments/1780687862106.87/warc/CC-MAIN-20260617091630-20260617121630-00540.warc.gz	974043575	4494692	4HX7VH5AXBMN4PLASLODJHLQMTL33XXN
CC-MAIN-2026-17	https://md.gov.cz/getattachment/Statistiky/Silnicni-doprava/Centralni-registr-vozidel/Mesicni-statistiky-2018/REG1902.xlsx.aspx	crawl-data/CC-MAIN-2026-17/segments/1775805909179.84/warc/CC-MAIN-20260417204951-20260417234951-00147.warc.gz	290398428	5234300	4IAFEUUHC5EFQCWUYNMZHKYK4LKUE2IG
CC-MAIN-2026-25	https://schpr.sc.gov/index.php/Browse/objects/view/pdf/download/1/export_format/basic_excel/key/0a88297793c94d7b76fc6a473613d40d	crawl-data/CC-MAIN-2026-25/segments/1780687572320.30/warc/CC-MAIN-20260607101131-20260607131131-00772.warc.gz	421318083	5243940	4JIYHIHGC27QZKZFSQHQUL26QU6ICA5O
CC-MAIN-2026-25	https://www.health.mil/Reference-Center/Reports/2026/04/06/Uniform-Formulary-Drug-Utilization-Report-FY26Q2	crawl-data/CC-MAIN-2026-25/segments/1780687859770.73/warc/CC-MAIN-20260616112149-20260616142149-00159.warc.gz	661578831	5124735	4JLHZUY5OQH5BUBHHWX36CV363HCTB43
