crawl	url	warc_filename	warc_record_offset	warc_record_length	content_digest
CC-MAIN-2026-25	http://altair-uk.ru/index.php/2012-09-24-08-16-22/2016-god/otchet-deyatelnosti-za-2016-god/item/download/103_df5d6deff84574a00ab1afa306737542	crawl-data/CC-MAIN-2026-25/segments/1780687572425.19/warc/CC-MAIN-20260608194009-20260608224009-00489.warc.gz	716256	172192	23CE4M4XFM6XHDIMLVW7V35D3V3RJK4P
CC-MAIN-2026-21	https://e.pf.unipo.sk/pluginfile.php/102917/mod_resource/content/1/Socializ%C3%A1cia%20a%20poruchy%20socializ%C3%A1cie.pptx	crawl-data/CC-MAIN-2026-21/segments/1778213376959.33/warc/CC-MAIN-20260519180627-20260519210627-00052.warc.gz	161867687	554778	23CF2Q7VGWGJYUXNZGAV5KTNOVEUWT73
CC-MAIN-2026-25	https://www.lasinja.hr/dok/category/7-izvjesce-o-izvrsenju-proracuna.html	crawl-data/CC-MAIN-2026-25/segments/1780687572081.59/warc/CC-MAIN-20260606005016-20260606035016-00839.warc.gz	738902854	997467	23GOUO7625HZOIFAH7HYG2DKRLDHXQAJ
CC-MAIN-2026-12	https://www.unige.ch/medecine/application/files/6317/5930/6324/Transparent_Latsis_2026.pptx	crawl-data/CC-MAIN-2026-12/segments/1772687278549.62/warc/CC-MAIN-20260313131343-20260313161343-00621.warc.gz	791997500	61630	23LBZ7GESIYEF3GYVN43FAIFVS5SX6KZ
CC-MAIN-2026-08	https://radovi2017.cuc.carnet.hr/modules/request.php	crawl-data/CC-MAIN-2026-08/segments/1770395506172.6/warc/CC-MAIN-20260211173508-20260211203508-00547.warc.gz	364398485	780710	23N7X2M6ORRL2UJHZSLL5GXTXZ5OQLK2
CC-MAIN-2026-21	https://ciss-journal.org/article/download/11736/16373	crawl-data/CC-MAIN-2026-21/segments/1778213676796.71/warc/CC-MAIN-20260516224615-20260517014615-00408.warc.gz	140704695	97912	23O7ZWGHMRTKHW2RVWTRSYSYGNHFMCOG
CC-MAIN-2026-08	http://www.ellwoodschool.co.uk/goto/165441	crawl-data/CC-MAIN-2026-08/segments/1770395505898.23/warc/CC-MAIN-20260208125845-20260208155845-00271.warc.gz	23203765	329184	23PIKFBDNLCVKKF66TGS6W6K74WNISV7
CC-MAIN-2026-04	https://courses.gdut.edu.cn/pluginfile.php/729414/mod_resource/content/0/10a%20Chairing%20a%20discussion.pptx	crawl-data/CC-MAIN-2026-04/segments/1768220469387.45/warc/CC-MAIN-20260118002417-20260118032417-00444.warc.gz	154161319	3832022	2426GWTIPQ5UZ3GS7Y7QHTJUGOLZMLIR
CC-MAIN-2026-21	https://irop.gov.cz/getmedia/e3607ab6-520a-46e7-9bbf-cd9af400dc27/PPT_18-MV-IROP.pptx.aspx	crawl-data/CC-MAIN-2026-21/segments/1778213679070.78/warc/CC-MAIN-20260517232404-20260518022404-00728.warc.gz	262857229	353769	2443CHCYLQBKBQCHNO3SGPQUTIPPRO7L
CC-MAIN-2026-08	https://www.folsom.ca.us/home/showpublisheddocument/10611/637880508454800000	crawl-data/CC-MAIN-2026-08/segments/1770395506649.37/warc/CC-MAIN-20260215190848-20260215220848-00565.warc.gz	625585191	2045293	245A4GSBECVLRMJZVJXQTD2LWIY67MKF
CC-MAIN-2026-25	https://moodle2.zsgorzow.pl/pluginfile.php/470/mod_resource/content/1/ZAGRO%C5%BBENIA%20W%20%C5%9ARODOWISKU%20PRACY.pptx	crawl-data/CC-MAIN-2026-25/segments/1780687572575.51/warc/CC-MAIN-20260610082535-20260610112535-00200.warc.gz	305261552	341045	24BM4WVBUMN22IFSFHLR637CIH3AKYRR
CC-MAIN-2026-08	https://s3-ch-bern-1.obj.begasoft.ch/sdbb-drupal-backend-bbi-prod/s3fs-public/imported_files/it/documentazione-capitolo4-misure-integrazione.pptx	crawl-data/CC-MAIN-2026-08/segments/1770395505692.68/warc/CC-MAIN-20260207032847-20260207062847-00960.warc.gz	359683299	181525	24C2IQESLOXUZ66Q3OBJMZBBZSVSLHMD
CC-MAIN-2026-12	https://www.ggcf.kr/attachment/9872/download	crawl-data/CC-MAIN-2026-12/segments/1772687554056.66/warc/CC-MAIN-20260316075206-20260316105206-00933.warc.gz	589771839	85870	24D5HF4GNO4CQW2TTL7U5ABMSXNTYLNX
CC-MAIN-2026-17	https://www.salesianasecuador.org/download/1871/	crawl-data/CC-MAIN-2026-17/segments/1775805909106.3/warc/CC-MAIN-20260417081244-20260417111244-00751.warc.gz	852830007	4075394	24FSSUKMIJ5DCSQ3BHA2HHZUFUQ5L5BD
CC-MAIN-2026-04	https://chievres.armymwr.com/application/files/7814/9272/9485/EFMP_Process_Map_v2.pptx	crawl-data/CC-MAIN-2026-04/segments/1768220841045.87/warc/CC-MAIN-20260124164026-20260124194026-00412.warc.gz	107523574	80713	24H4PQHQN46KHZWMWPSYQ363OCUMKRVE
CC-MAIN-2026-04	https://www.mylearning.org/resources/timeline-of-temple-newsam-leeds/download	crawl-data/CC-MAIN-2026-04/segments/1768220469235.32/warc/CC-MAIN-20260115102600-20260115132600-00974.warc.gz	733038390	5187279	24IMVHPWXC6LM2Y35GMYDJO4JJPF6E5V
CC-MAIN-2026-21	https://professional.heart.org/en/science-news/-/media/da6171bc242b45bfa995c4f5bc5fc649.ashx	crawl-data/CC-MAIN-2026-21/segments/1778213376840.35/warc/CC-MAIN-20260508134831-20260508164831-00900.warc.gz	388601443	1172562	24IS2ZR4ANYC3P3TW7IZAIR6OMRLJHYL
CC-MAIN-2026-25	https://datatracker.ietf.org/meeting/interim-2020-opsawg-01/materials/slides-interim-2020-opsawg-01-sessa-a-layer-3-vpn-network-yang-model-draft-ietf-opsawg-l3sm-l3nm-00	crawl-data/CC-MAIN-2026-25/segments/1780687572799.54/warc/CC-MAIN-20260612195118-20260612225118-00439.warc.gz	150242605	47713	24KEVQZ44QVAMVGUNRU2EZEUHQG24UZ6
CC-MAIN-2026-21	https://www.ohioattorneygeneral.gov/Files/Business-and-nonprofits/CARES-Resources/PTAX-Bi-Weekly-Touch-Point_6-4-2025_Final.aspx	crawl-data/CC-MAIN-2026-21/segments/1778213377372.85/warc/CC-MAIN-20260511171202-20260511201202-00981.warc.gz	789774841	3951991	24L5BDCNSQDDLMSZ2MQPC5ZKQ4SM2BL3
CC-MAIN-2026-08	https://www.zspolesovice.cz/media/files/download/t9ca8ms6x2rayq	crawl-data/CC-MAIN-2026-08/segments/1770395505909.67/warc/CC-MAIN-20260208220644-20260209010644-00797.warc.gz	854558721	61324	24LHHXDDD5I6APO27OWAVMZAOVCKSRRU
CC-MAIN-2026-08	https://www.rsat-tta.com/Files/Webinars/RSAT-Study_Description-of-Aftercare_TTA-Webinar	crawl-data/CC-MAIN-2026-08/segments/1770395506483.89/warc/CC-MAIN-20260214215020-20260215005020-00829.warc.gz	763606582	154390	24LKFYVRCGUT2S2IAHWP5MZA3S2CAYV5
CC-MAIN-2026-21	https://kar.kent.ac.uk/52931/2/tnc15_slides_TNC15.pptx	crawl-data/CC-MAIN-2026-21/segments/1778213376977.1/warc/CC-MAIN-20260520001339-20260520031339-00389.warc.gz	270995259	530006	24LW3O64E44G4KPBIZMZ7OUJAJ6O4XKS
CC-MAIN-2026-25	https://nastava.sf.bg.ac.rs/pluginfile.php/83829/mod_resource/content/1/E1W6%20Modals.pptx	crawl-data/CC-MAIN-2026-25/segments/1780687572372.38/warc/CC-MAIN-20260608072750-20260608102750-00001.warc.gz	320200868	3464184	24OVXW2FWGYIGBJQFJCZQFK46ENUYKBE
CC-MAIN-2026-25	https://library.skillscommons.org/server/api/core/bitstreams/c26df22c-218c-4513-907c-0bd1a61b5d46/content	crawl-data/CC-MAIN-2026-25/segments/1780687572746.75/warc/CC-MAIN-20260612071851-20260612101851-00908.warc.gz	338809268	817379	24P4PYZMM6JWG4LB6JOBCIUAO4JIKICA
CC-MAIN-2026-12	https://www.russell-lower.co.uk/goto/275788	crawl-data/CC-MAIN-2026-12/segments/1772687277939.69/warc/CC-MAIN-20260311031009-20260311061009-00820.warc.gz	752061507	1711091	24QUXSTLINYVUHS4SCSIL7LHMSXLSYHI
CC-MAIN-2026-21	https://www.artcadia.nl/api/documents/downloadfile	crawl-data/CC-MAIN-2026-21/segments/1778213377991.19/warc/CC-MAIN-20260515095540-20260515125540-00596.warc.gz	544367909	480745	24TAQHFHDQOODWIG7MIDGIULUELD6TN7
CC-MAIN-2026-21	https://s.siteapi.org/e4065ef0b2de023.ru/docs/99dwwaiw650cg4ow08848wock8sgw4	crawl-data/CC-MAIN-2026-21/segments/1778213377248.11/warc/CC-MAIN-20260510011416-20260510041416-00645.warc.gz	427777593	3934687	24UFOJRTCMJZMSFWBDD4HEUHB222J2NI
CC-MAIN-2026-25	https://nu-sopot.com/download-137/	crawl-data/CC-MAIN-2026-25/segments/1780687573324.42/warc/CC-MAIN-20260615102028-20260615132028-00062.warc.gz	315842196	2473747	24VLEGGGNMZ5KN4N6MS2ULT6RMJ2QV3L
CC-MAIN-2026-25	https://liferay.itacyl.es/documents/20143/0/RECONOCIMIENTO+.pptx/db29400b-38b9-34cc-aeda-1a1f7a5a5199	crawl-data/CC-MAIN-2026-25/segments/1780687572803.65/warc/CC-MAIN-20260613051426-20260613081426-00034.warc.gz	271459925	64818	24WY2CLUQOGL4XFIUYHMKUESIMQVNYOQ
CC-MAIN-2026-12	https://www.mass.gov/doc/ask-away-encounter-and-charge-claims-august-15-2024-pptx/download	crawl-data/CC-MAIN-2026-12/segments/1772687278340.68/warc/CC-MAIN-20260312215302-20260313005302-00146.warc.gz	631104189	1039280	24XSJU34QXATDP6IOZQZVJZTGLZMXF23
CC-MAIN-2026-25	https://talcottlab.tamu.edu/wp-content/uploads/sites/108/2021/04/Samikshya-Food-Chemistry-Lecture-4-15-2021.pptx	crawl-data/CC-MAIN-2026-25/segments/1780687572410.96/warc/CC-MAIN-20260608133404-20260608163404-00450.warc.gz	447267931	4277825	255DSW3YNZ3L65OXVQHPPPJN5CTBG54S
CC-MAIN-2026-12	https://hesge.ch/heg/media/1144	crawl-data/CC-MAIN-2026-12/segments/1772687278054.65/warc/CC-MAIN-20260311152102-20260311182102-00576.warc.gz	208441563	63007	255YYUPMOOM62SKHHG6DP5VU5ZM3GPVT
CC-MAIN-2026-17	https://yangi.cspu.uz/books/116/download/924	crawl-data/CC-MAIN-2026-17/segments/1775805909160.40/warc/CC-MAIN-20260417173955-20260417203955-00169.warc.gz	936296157	894510	256NHI5UWMAW5AV6AVFZXPY53JX4CYBQ
CC-MAIN-2026-17	https://www.kostolany.sk/e_download.php	crawl-data/CC-MAIN-2026-17/segments/1775805908781.55/warc/CC-MAIN-20260413193854-20260413223854-00284.warc.gz	709543917	1626897	25BAQPHECRRBXYBOHIRFCQIORIHAQI3T
CC-MAIN-2026-25	https://ngf.org.ng/index.php/resources/category/14-presentations-on-international-and-national-experiences	crawl-data/CC-MAIN-2026-25/segments/1780687862106.87/warc/CC-MAIN-20260617091630-20260617121630-00441.warc.gz	351640738	100555	25DYUPX77Z5E7DCCONQZBNGFXT6D7NHG
CC-MAIN-2026-17	https://metaversealliance.or.kr/editor/file/761028b2/download/e01b84f1-d859-4bb9-8a3b-9c0dafaf4842	crawl-data/CC-MAIN-2026-17/segments/1775805908913.4/warc/CC-MAIN-20260415182819-20260415212819-00243.warc.gz	328941264	1612476	25ESNRVFX2LBN23AI5RPRIYN4XAIVDYN
CC-MAIN-2026-04	https://www.includeher.eu/download/4380/	crawl-data/CC-MAIN-2026-04/segments/1768220469738.49/warc/CC-MAIN-20260121210106-20260122000106-00214.warc.gz	678997503	4550895	25KILNC334SKCDAH64PZAAP3YEJ6YGXT
CC-MAIN-2026-25	https://collectiveimpactforum.org/wp-content/uploads/2022/03/YFC-Project-Charter-Template.pptx	crawl-data/CC-MAIN-2026-25/segments/1780687573581.17/warc/CC-MAIN-20260615225029-20260616015029-00021.warc.gz	138493955	400190	25LNRI74Q6VOMPNJTT4TEPEEYCJWCC36
CC-MAIN-2026-21	https://evols.library.manoa.hawaii.edu/server/api/core/bitstreams/68b38c6d-6eae-4ddd-b0da-0cefa8be7842/content	crawl-data/CC-MAIN-2026-21/segments/1778213377652.5/warc/CC-MAIN-20260514153819-20260514183819-00353.warc.gz	187166299	2998511	25MP5N4S5M5WTTIL3DPI54W6JU73JLBI
CC-MAIN-2026-21	https://www.celcis.org/application/files/8216/2323/5900/Fishbone_Diagram_Template.pptx	crawl-data/CC-MAIN-2026-21/segments/1778213377557.42/warc/CC-MAIN-20260512235458-20260513025458-00617.warc.gz	591258245	37624	25XSTHRY2IFI7DFZXQIJ44ESHLWL2NTO
CC-MAIN-2026-12	https://its.hku.hk/download/	crawl-data/CC-MAIN-2026-12/segments/1772687277660.36/warc/CC-MAIN-20260308195525-20260308225525-00699.warc.gz	247525755	3149680	25Y46WIC74XSRCZR2X4VURPE5WEEISI7
CC-MAIN-2026-21	https://www.droitwichspahigh.worcs.sch.uk/wp-content/uploads/2020/06/projectlesson1.pptx	crawl-data/CC-MAIN-2026-21/segments/1778213681280.84/warc/CC-MAIN-20260518234655-20260519024655-00240.warc.gz	609625856	332552	25ZVVISRSEG7KBXCDOGMDKLLS3BOONBP
CC-MAIN-2026-17	https://www.iwlearn.net/resolveuid/c6fdc0c918012f272978d12086975567	crawl-data/CC-MAIN-2026-17/segments/1775806207228.54/warc/CC-MAIN-20260421123315-20260421153315-00591.warc.gz	672138290	1165979	264H2JZZRYAKQMIMNWFLS3O5IUNWLVPW
CC-MAIN-2026-12	https://www.munigarabito.go.cr/transparencia-municipal/acceso-a-la-informacion/informacion-municipal	crawl-data/CC-MAIN-2026-12/segments/1772687550538.90/warc/CC-MAIN-20260315163524-20260315193524-00455.warc.gz	672471115	1058962	26B2OH5DLPH46PE4EAXM6T7XBCVTRM7E
CC-MAIN-2026-12	https://irop.gov.cz/getmedia/3ba622d7-575f-4ead-b0e5-c8227ae80e14/1_Roadshow_IROP_Praha.pptx.aspx	crawl-data/CC-MAIN-2026-12/segments/1772687278978.45/warc/CC-MAIN-20260314190357-20260314220357-00766.warc.gz	201428743	1785508	26EMAI47Z76D2NASRC6R3P6QW4LLIVGA
CC-MAIN-2026-08	https://openresearch-repository.anu.edu.au/server/api/core/bitstreams/136ba037-3f68-44f0-918c-653dd2657c99/content	crawl-data/CC-MAIN-2026-08/segments/1770395506235.44/warc/CC-MAIN-20260212175836-20260212205836-00023.warc.gz	314019183	3995168	26G6GLGEHY55AAS5NOS726R7TZA34RAW
CC-MAIN-2026-08	https://bednhs.dspace-express.com/server/api/core/bitstreams/d532a321-b04b-44a9-803d-f422d5e050bf/content	crawl-data/CC-MAIN-2026-08/segments/1770395864658.85/warc/CC-MAIN-20260218050034-20260218080034-00208.warc.gz	95898890	1609452	26I3JROSZOJXNJ5TYCXYYNZMGVOZKZV2
CC-MAIN-2026-04	https://go.cfbisd.edu/wp-content/uploads/2017/06/Summer-Reading-Jumpstart.pptx	crawl-data/CC-MAIN-2026-04/segments/1768220469271.12/warc/CC-MAIN-20260116015924-20260116045924-00454.warc.gz	245117219	948615	26KCL42CTULUXTFRNXQ2IMZ7FY3AXYQU
CC-MAIN-2026-08	https://phobienkienthuc.doimoisangtao.vn/pluginfile.php/5142/mod_resource/content/1/8.III-_Ky%20nang%20xay%20dung%20bo%20nhan%20dien%20thuong-innotek.pptx	crawl-data/CC-MAIN-2026-08/segments/1770395864156.75/warc/CC-MAIN-20260218015747-20260218045747-00000.warc.gz	347263843	848506	26M5GZIIUYVAO475LX4FHAV4TJC45DUO
CC-MAIN-2026-25	https://www.zsl-zagnansk.pl/component/phocadownload/category/1-prezentacje	crawl-data/CC-MAIN-2026-25/segments/1780687573134.46/warc/CC-MAIN-20260614153900-20260614183900-00470.warc.gz	886466553	4826382	26NYKTF6QZC5DK5HW7GWERVGBFPHSMWL
CC-MAIN-2026-25	https://tanceskepzo.hu/index.php	crawl-data/CC-MAIN-2026-25/segments/1780687573283.57/warc/CC-MAIN-20260615040637-20260615070637-00936.warc.gz	409419064	2460528	26TFEVMXKJULQVVXGNPWKPM4AYYFMMVJ
CC-MAIN-2026-08	https://www.f-actnederland.nl/download/2689/	crawl-data/CC-MAIN-2026-08/segments/1770395506135.63/warc/CC-MAIN-20260211021735-20260211051735-00286.warc.gz	569385348	1155633	26UAONK3VMCRFH2CWFRUQPJ5MRWF2CPX
CC-MAIN-2026-25	https://www.buildings-mena.com/files/Day2_FinancingTool_Farid.pptx	crawl-data/CC-MAIN-2026-25/segments/1780687572455.31/warc/CC-MAIN-20260609045142-20260609075142-00773.warc.gz	558565981	3414582	26W25UYDE46RP5RN4DMBFDQ56SIZUTVH
CC-MAIN-2026-17	https://www.zsletovice.cz/media/files/download/3vrxmyyc30o46sq	crawl-data/CC-MAIN-2026-17/segments/1775805909226.11/warc/CC-MAIN-20260418061813-20260418091813-00954.warc.gz	905033533	84362	26WFER7VFP2B55LIKMJU3FVRFZAJN22B
CC-MAIN-2026-17	https://elearning.unito.it/lingue/pluginfile.php/8218/mod_resource/content/1/Presse-%C3%A9crite.pptx	crawl-data/CC-MAIN-2026-17/segments/1775805908784.42/warc/CC-MAIN-20260414015447-20260414045447-00981.warc.gz	164772854	1207657	26WQ66MMAR3CMNYA7BA35GD5SIDUH556
CC-MAIN-2026-17	https://www.cpft.nhs.uk/download.cfm	crawl-data/CC-MAIN-2026-17/segments/1775805908371.10/warc/CC-MAIN-20260410112043-20260410142043-00459.warc.gz	588996860	4108815	26ZON4GQE52NOTFXH7UNZCWAMWYDS2G4
CC-MAIN-2026-21	https://hub.wakefieldscp.org.uk/resource-download/send-provision/	crawl-data/CC-MAIN-2026-21/segments/1778213672391.90/warc/CC-MAIN-20260516164018-20260516194018-00043.warc.gz	234083738	104741	27ENMY7YUOB642I6BY5S3C4V2H63FQIQ
CC-MAIN-2026-25	https://irishheart.ie/	crawl-data/CC-MAIN-2026-25/segments/1780687862106.87/warc/CC-MAIN-20260617091630-20260617121630-00960.warc.gz	242886851	1055583	27IJCQBWOOEABROCQGV6UOXYIUHMWTEA
CC-MAIN-2026-08	https://dspace.uaeh.edu.mx/server/api/core/bitstreams/da75e946-e502-4552-a515-2a3d8e3789d0/content	crawl-data/CC-MAIN-2026-08/segments/1770395862114.78/warc/CC-MAIN-20260217165019-20260217195019-00182.warc.gz	151839444	2014224	27IQZVTJXYF2V55DPFID7GQMKUOUH7FO
CC-MAIN-2026-17	https://microboone.fnal.gov/wp-content/uploads/collab-list-scientific-40.pptx	crawl-data/CC-MAIN-2026-17/segments/1775805909486.50/warc/CC-MAIN-20260419200040-20260419230040-00237.warc.gz	321422733	93081	27JBS3HTWKGONJ6QV6OVZVLRNZN2ULTV
CC-MAIN-2026-17	http://cop.health-rights.org/index.php/cop	crawl-data/CC-MAIN-2026-17/segments/1775805908721.20/warc/CC-MAIN-20260413040425-20260413070425-00466.warc.gz	2883255	608937	27NUCOVSVK74BTQ4H7KV5MHXBWUQY7OK
CC-MAIN-2026-08	https://www.cng.sante.fr/sites/default/files/media/2025-03/webinaire-dh-session-2025.pptx	crawl-data/CC-MAIN-2026-08/segments/1770395506298.48/warc/CC-MAIN-20260213091623-20260213121623-00475.warc.gz	544817513	774992	27R3CLRS3LUANPINPD5XYAJO3VPP64ZJ
CC-MAIN-2026-17	https://skytte.ut.ee/en/media/21581/download	crawl-data/CC-MAIN-2026-17/segments/1775806209748.93/warc/CC-MAIN-20260422010744-20260422040744-00723.warc.gz	440691097	1159230	27TIBXXSB44TUMDP53PEGQMZRVMMZUOP
CC-MAIN-2026-25	https://www.juniv.edu/discussion/16950/file/16725	crawl-data/CC-MAIN-2026-25/segments/1780687572801.27/warc/CC-MAIN-20260613020618-20260613050618-00323.warc.gz	625491641	1001121	2A6VZBBTZZK77EIV2AUFZS4KDYBUJEJJ
CC-MAIN-2026-12	https://gofalcymdeithasol.cymru/cms-assets/documents/hub-downloads/Adran-1b-Dull-sy%E2%80%99n-Canolbwyntio-ar-y-Plentyn.pptx	crawl-data/CC-MAIN-2026-12/segments/1772687277908.12/warc/CC-MAIN-20260310210210-20260311000210-00145.warc.gz	214527498	96067	2A7W5CU7UCZSKFIEI5YMTBRRN4EHO57K
CC-MAIN-2026-21	https://www.ncyte.net/home/showpublisheddocument/376/638225115880670000	crawl-data/CC-MAIN-2026-21/segments/1778213377403.40/warc/CC-MAIN-20260511232538-20260512022538-00020.warc.gz	790044192	560480	2AAAVW56FFJMBCDXXZKXHTV6ZKBQBLPC
CC-MAIN-2026-04	https://earth.bsc.es/wiki/lib/exe/fetch.php	crawl-data/CC-MAIN-2026-04/segments/1768220468947.64/warc/CC-MAIN-20260113141813-20260113171813-00011.warc.gz	189036763	3570455	2AEH7NPVDY773HR75X67I6VYI2Z54TN3
CC-MAIN-2026-17	https://darwinport.com.au/sites/default/files/uploads/2026/FHW%20Passage%20Plan.pptx	crawl-data/CC-MAIN-2026-17/segments/1775805908654.63/warc/CC-MAIN-20260411225202-20260412015202-00743.warc.gz	150894838	2389709	2AJ7BJVEW5PR5DPOREBC7TH7XX3NYQUN
CC-MAIN-2026-17	https://moodle.pamlicocc.edu/pluginfile.php/195280/mod_resource/content/1/Student%20Advising%202017%20v.2.pptx	crawl-data/CC-MAIN-2026-17/segments/1775805909515.21/warc/CC-MAIN-20260419231041-20260420021041-00205.warc.gz	317327658	524771	2AJVAZBYIIR67QSYJN2X3BR7HSNM6776
CC-MAIN-2026-04	https://warriorweb.dinecollege.edu/ICS/icsfs/Certificate_APR_PPT__1_History___Mission.pptx	crawl-data/CC-MAIN-2026-04/segments/1768220469317.60/warc/CC-MAIN-20260116203526-20260116233526-00879.warc.gz	454820187	293754	2ALRBNA7WL52A4WJRZTRWWTKGNDFQZZI
CC-MAIN-2026-17	https://bmehf.org.uk/application/files/5917/3937/4873/AMET_Cancer_Projects_Reports.pptx	crawl-data/CC-MAIN-2026-17/segments/1775805908371.10/warc/CC-MAIN-20260410112043-20260410142043-00422.warc.gz	87750253	335040	2AUIYCV5SIFVKIPASNYH252TZC4QSTDJ
CC-MAIN-2026-08	https://www.bisdomhaarlem-amsterdam.nl/docs/2014/Lied_een_en_een_is_twee.pptx	crawl-data/CC-MAIN-2026-08/segments/1770395505858.79/warc/CC-MAIN-20260207214431-20260208004431-00416.warc.gz	485702959	603817	2AXWATWD52HA4653MSCOXJVIICSQSXTA
CC-MAIN-2026-17	https://snapshot.prb.org/wp-content/uploads/2012/05/malawi-population-data-sheet-2012-presentation.pptx	crawl-data/CC-MAIN-2026-17/segments/1775805908654.63/warc/CC-MAIN-20260411225202-20260412015202-00855.warc.gz	450507451	1001153	2B2RDEXDHQN5XI4HWKMG5NP3QWXW2BOW
CC-MAIN-2026-21	https://storageprdv2inwink.blob.core.windows.net/b2235c3b-cc75-401d-80d1-f5c36bbce4eb/74c455cc-3439-4c1c-a4d5-17b7e0089141	crawl-data/CC-MAIN-2026-21/segments/1778213377646.27/warc/CC-MAIN-20260514062753-20260514092753-00202.warc.gz	424193772	375624	2B62CH247KKTDQA3HOKI6FR2BL6TM5WI
CC-MAIN-2026-25	https://activity.penghu-nsa.gov.tw/UploadPlugin	crawl-data/CC-MAIN-2026-25/segments/1780687572221.39/warc/CC-MAIN-20260606190247-20260606220247-00781.warc.gz	36189311	501531	2BB4NGNXXAHN4C6CR3DUYEQ3TP5TXWKQ
CC-MAIN-2026-08	https://scholarworks.uvm.edu/server/api/core/bitstreams/d8b947f6-f2ca-41d0-b1b4-1fe69027b530/content	crawl-data/CC-MAIN-2026-08/segments/1770395859334.65/warc/CC-MAIN-20260217104341-20260217134341-00853.warc.gz	427339394	132002	2BHWKY65C564ZKW4LY7WNM3P52OXT4SU
CC-MAIN-2026-04	https://www.rotary5680.org/documents/en-us/396fa600-def7-49d5-8138-77faafb67554/1	crawl-data/CC-MAIN-2026-04/segments/1768220469311.69/warc/CC-MAIN-20260116172848-20260116202848-00128.warc.gz	836442198	38725	2BM7G3YDLAFRWTSIQCTTZ5IDDOCHKJAP
CC-MAIN-2026-12	https://toolbox.finland.fi/wp-content/uploads/sites/2/2019/07/eu-finland-presidency-in-brief.pptx	crawl-data/CC-MAIN-2026-12/segments/1772687278940.53/warc/CC-MAIN-20260314160044-20260314190044-00436.warc.gz	385621421	181856	2BNT6G5FASMRF33OW6J7W3Y2AOA6SQDA
